combination,n,distribution,success,nparams,fit_params,log_likelihood,ks_statistic,ks_pvalue,aic,bic,llr
"(7, 17)",192,weibull_min,1,3,"{'c': 0.5141870028155763, 'loc': 0.031999999999999994, 'scale': 0.38626008567859693}",187.4835143799836,0.2051858287049566,0.0001,-368.9670287599672,-359.19454264388384,4.453628827608485e-29
"(7, 17)",192,GMM2,1,6,"{'weights': array([0.69859223, 0.30140777]), 'means': array([0.05695548, 0.53584623]), 'stds': array([0.01076022, 0.42417152])}",278.4053218002084,0.07789915428240829,0.0062,-544.8106436004168,-525.2656713682501,1.6812446679350857e-142
"(7, 17)",192,GMM3,1,9,"{'weights': array([0.69353068, 0.06957633, 0.23689299]), 'means': array([0.05682701, 1.18086231, 0.3365466 ]), 'stds': array([0.01057175, 0.24314583, 0.23280174])}",286.8141116500748,0.06591073296252259,0.0072,-555.6282233001496,-526.3107649518995,0.000770491576719084
"(7, 17)",192,WMM2,1,6,"{'weights': array([0.70351298, 0.29648702]), 'shapes': array([4.95697733, 1.59050765]), 'scales': array([0.06063402, 0.6528222 ])}",280.49410631188425,0.08024314557188023,0.6427,-548.9882126237685,-529.4432403916018,3.9811917173226603e-66
"(7, 17)",192,WMM3,1,9,"{'weights': array([0.        , 0.30744698, 0.69255302]), 'shapes': array([1.00000000e-10, 1.27179691e+00, 5.49919841e+00]), 'scales': array([1.37074027, 0.52392182, 0.06024914])}",286.05874318288295,0.07710161352076478,0.5305,-554.1174863657659,-524.8000280175158,0.011046992604262104
"(7, 17)",192,KDEscott,1,1,{'fitted_kde': <scipy.stats._kde.gaussian_kde object at 0x2b146d2bf9d0>},91.44378810438772,0.31133901829588145,0.0001,-180.88757620877544,-177.63008083674765,
"(7, 17)",192,KDEsilverman,1,1,{'fitted_kde': <scipy.stats._kde.gaussian_kde object at 0x2b146d27c750>},84.0257631299297,0.3152952287019064,0.0001,-166.0515262598594,-162.7940308878316,
"(7, 18)",192,norm,1,2,"{'loc': 0.20746354166666667, 'scale': 0.2876832363974711}",-33.2243050432742,0.3100407944911586,0.0001,70.4486100865484,76.96360083060397,
"(7, 18)",192,lognorm_2,1,2,"{'s': 0.9826302288372891, 'loc': 0, 'scale': 0.11307788942747234}",149.42635644155246,0.13437317368653268,0.0001,-294.8527128831049,-288.33772213904933,
"(7, 18)",192,lognorm,1,3,"{'s': 1.3240774249630634, 'loc': 0.028279442000834827, 'scale': 0.06889502042397597}",187.29924652935352,0.13437317368653268,0.0001,-368.59849305870705,-358.8260069426237,3.226398699103792e-18
"(7, 18)",192,exponnorm,1,3,"{'K': 42.8714832221887, 'loc': 0.03454235269843018, 'scale': 0.0040334791215783285}",140.82100993056082,0.32685918356671784,0.0001,-275.64201986112164,-265.86953374503827,
"(7, 18)",192,invgauss_2,1,2,"{'mu': 1.559666166939632, 'loc': 0, 'scale': 0.13301791502841306}",161.65312372525204,0.12732077133583225,0.0001,-319.3062474505041,-312.7912567064485,
"(7, 18)",192,invgauss,1,3,"{'mu': 3.430443153852859, 'loc': 0.025852028903228255, 'scale': 0.05294078924001215}",196.9756306438187,0.12731820792374987,0.0001,-387.9512612876374,-378.17877517155404,4.276471928597228e-17
